#,Sentance,Embedding
2060,"“Goodbye,” I called.",[-29.509544    0.2544348 -10.826041 ]
2061,"“I enjoyed breakfast, Gatsby.” Up in the city, I tried for a while to list the quotations on aninterminable amount of stock, then I fell asleep in my swivel-chair.",[ 17.730635    5.8845553 -15.859811 ]
2062,"Just before noon the phone woke me, and I started up with sweatbreaking out on my forehead.",[ 11.371549    6.6073413 -17.370684 ]
2063,It was Jordan Baker; she often called meup at this hour because the uncertainty of her own movements betweenhotels and clubs and private houses made her hard to find in any otherway.,[ 2.3278265  3.4545403 16.801401 ]
2064,"Usually her voice came over the wire as something fresh and cool,as if a divot from a green golf-links had come sailing in at theoffice window, but this morning it seemed harsh and dry.",[19.325762  17.935581  -3.8127198]
2065,"“I’ve left Daisy’s house,” she said.",[-18.248922    4.8683743  19.122444 ]
2066,"“I’m at Hempstead, and I’m goingdown to Southampton this afternoon.”Probably it had been tactful to leave Daisy’s house, but the actannoyed me, and her next remark made me rigid.",[ 8.212265 15.665798 -7.162388]
2067,“You weren’t so nice to me last night.”“How could it have mattered then?”Silence for a moment.,[-15.153475    4.4117403 -18.571386 ]
2068,"Then:“However—I want to see you.”“I want to see you, too.”“Suppose I don’t go to Southampton, and come into town thisafternoon?”“No—I don’t think this afternoon.”“Very well.”“It’s impossible this afternoon.",[ 6.448067 19.692696 -9.430132]
2069,"Various—”We talked like that for a while, and then abruptly we weren’t talkingany longer.",[-9.322392  -9.186232  -2.6298568]
2070,"I don’t know which of us hung up with a sharp click, but Iknow I didn’t care.",[-7.5348277 -7.931233  -6.617134 ]
2071,I couldn’t have talked to her across a tea-tablethat day if I never talked to her again in this world.,[-10.29945    -7.7940173  20.864279 ]
2072,"I called Gatsby’s house a few minutes later, but the line was busy.",[ 10.142908  31.206175 -13.211215]
2073,Itried four times; finally an exasperated central told me the wire wasbeing kept open for long distance from Detroit.,[ 14.663604  39.465374 -10.797916]
2074,"Taking out mytimetable, I drew a small circle around the three-fifty train.",[  7.631996 -14.812442 -26.243526]
2075,Then Ileaned back in my chair and tried to think.,[  1.1755617 -39.79187     1.3106866]
2076,It was just noon.,[-26.688997 -22.929848 -16.732119]
2077,When I passed the ash-heaps on the train that morning I had crosseddeliberately to the other side of the car.,[ 11.5005865  -5.19879   -18.3062   ]
2078,"I supposed there’d be acurious crowd around there all day with little boys searching for darkspots in the dust, and some garrulous man telling over and over whathad happened, until it became less and less real even to him and hecould tell it no longer, and Myrtle Wilson’s tragic achievement wasforgotten.",[13.450388 16.389341  9.430353]
2079,Now I want to go back a little and tell what happened atthe garage after we left there the night before.,[ 17.88484     -0.07510148 -18.626425  ]
2080,"They had difficulty in locating the sister, Catherine.",[-35.923958    6.0477495  23.795029 ]
2081,"She must havebroken her rule against drinking that night, for when she arrived shewas stupid with liquor and unable to understand that the ambulance hadalready gone to Flushing.",[  2.8147635 -19.902203   31.737411 ]
2082,"When they convinced her of this, sheimmediately fainted, as if that was the intolerable part of theaffair.",[ 11.040448 -19.09599   30.239485]
2083,"Someone, kind or curious, took her in his car and drove her inthe wake of her sister’s body.",[-10.105647  -15.7578945  27.571114 ]
2084,"Until long after midnight a changing crowd lapped up against the frontof the garage, while George Wilson rocked himself back and forth onthe couch inside.",[ 9.723004 19.117418 12.64844 ]
2085,"For a while the door of the office was open, andeveryone who came into the garage glanced irresistibly through it.",[34.49709   -2.1174777 -6.375602 ]
2086,"Finally someone said it was a shame, and closed the door.",[ 12.956528 -21.503807 -14.274613]
2087,"Michaelisand several other men were with him; first, four or five men, latertwo or three men.",[ 27.161953  -37.439518   -5.7735343]
2088,"Still later Michaelis had to ask the last strangerto wait there fifteen minutes longer, while he went back to his ownplace and made a pot of coffee.",[ 16.59311  -10.416648   1.742592]
2089,"After that, he stayed there alone withWilson until dawn.",[-10.541021 -31.733     15.320842]
2090,About three o’clock the quality of Wilson’s incoherent mutteringchanged—he grew quieter and began to talk about the yellow car.,[ 7.814596 21.836784  9.818677]
2091,"Heannounced that he had a way of finding out whom the yellow carbelonged to, and then he blurted out that a couple of months ago hiswife had come from the city with her face bruised and her noseswollen.",[ 13.8908205 -18.129692   10.011232 ]
2092,"But when he heard himself say this, he flinched and began to cry “Oh,my God!” again in his groaning voice.",[ 12.396194 -24.417654  24.118036]
2093,Michaelis made a clumsy attemptto distract him.,[  2.8427129 -29.53073   -29.233644 ]
2094,"“How long have you been married, George?",[-11.354734    1.4079243 -38.400246 ]
2095,"Come on there, try and sitstill a minute, and answer my question.",[-22.62651      4.568675    -0.77725106]
2096,How long have you beenmarried?”“Twelve years.”“Ever had any children?,[-11.294593    2.5994282 -36.85348  ]
2097,"Come on, George, sit still—I asked you aquestion.",[-16.998787    2.7789464 -39.706898 ]
2098,"Did you ever have any children?”The hard brown beetles kept thudding against the dull light, andwhenever Michaelis heard a car go tearing along the road outside itsounded to him like the car that hadn’t stopped a few hours before.",[26.737043   1.0187849 -2.3071163]
2099,"He didn’t like to go into the garage, because the work bench wasstained where the body had been lying, so he moved uncomfortablyaround the office—he knew every object in it before morning—and fromtime to time sat down beside Wilson trying to keep him more quiet.",[ 9.719713 17.330177  8.770807]
2100,"“Have you got a church you go to sometimes, George?",[-16.577051   -1.2906821 -38.152805 ]
2101,Maybe even if youhaven’t been there for a long time?,[ -3.6970997 -22.50554   -20.980518 ]
2102,"Maybe I could call up the churchand get a priest to come over and he could talk to you, see?”“Don’t belong to any.”“You ought to have a church, George, for times like this.",[-16.407955   -2.2964554 -40.383923 ]
2103,You musthave gone to church once.,[-18.856434   -1.1948535 -35.637672 ]
2104,Didn’t you get married in a church?,[-16.768482   -2.2675874 -35.9557   ]
2105,"Listen,George, listen to me.",[-34.33306   -4.611969 -17.247896]
2106,Didn’t you get married in a church?”“That was a long time ago.”The effort of answering broke the rhythm of his rocking—for a momenthe was silent.,[  8.172922 -11.01304    8.286623]
2107,"Then the same half-knowing, half-bewildered look cameback into his faded eyes.",[ 35.584908  -17.324825    0.9791706]
2108,"“Look in the drawer there,” he said, pointing at the desk.",[-19.009481 -29.682766  26.418009]
2109,“Which drawer?”“That drawer—that one.”Michaelis opened the drawer nearest his hand.,[-17.541143 -31.377722  26.682243]
2110,"There was nothing in itbut a small, expensive dog-leash, made of leather and braidedsilver.",[44.233746   1.1601804 26.567825 ]
2111,It was apparently new.,[-30.289917 -23.871414 -10.408139]
2112,"“This?” he inquired, holding it up.",[-27.478214   -24.153345     0.55667114]
2113,Wilson stared and nodded.,[-11.892802  24.964203  18.798502]
2114,“I found it yesterday afternoon.,[-24.126513 -22.509878 -18.534422]
2115,"She tried to tell me about it, but Iknew it was something funny.”“You mean your wife bought it?”“She had it wrapped in tissue paper on her bureau.”Michaelis didn’t see anything odd in that, and he gave Wilson a dozenreasons why his wife might have bought the dog-leash.",[-6.3828325 16.330044  10.764073 ]
2116,"But conceivablyWilson had heard some of these same explanations before, from Myrtle,because he began saying “Oh, my God!” again in a whisper—his comforterleft several explanations in the air.",[ 14.07783  -14.01674    5.974116]
2117,"“Then he killed her,” said Wilson.",[-15.36483   21.663536  15.982712]
2118,His mouth dropped open suddenly.,[-17.323484  -35.30195     2.1827385]
2119,"“Who did?”“I have a way of finding out.”“You’re morbid, George,” said his friend.",[ -9.223319     0.10521059 -40.90543   ]
2120,“This has been a strain toyou and you don’t know what you’re saying.,[-14.60649    -4.5543084 -26.38755  ]
2121,"You’d better try and sitquiet till morning.”“He murdered her.”“It was an accident, George.”Wilson shook his head.",[  5.852949 -24.811132 -16.733322]
2122,"His eyes narrowed and his mouth widenedslightly with the ghost of a superior “Hm!”“I know,” he said definitely.",[ 31.515076  -16.450573   -4.0940385]
2123,"“I’m one of these trusting fellas and Idon’t think any harm to nobody, but when I get to know a thing I knowit.",[-10.14876    -1.5058773  -2.8940527]
2124,It was the man in that car.,[-29.823563  -24.512678   -3.9699981]
2125,"She ran out to speak to him and hewouldn’t stop.”Michaelis had seen this too, but it hadn’t occurred to him that therewas any special significance in it.",[ -2.5546   -20.33436   19.592913]
2126,"He believed that Mrs. Wilson hadbeen running away from her husband, rather than trying to stop anyparticular car.",[-2.9809635 16.75559   14.619577 ]
2127,"“How could she of been like that?”“She’s a deep one,” said Wilson, as if that answered the question.",[-11.710298  20.635021  14.282933]
2128,"“Ah-h-h—”He began to rock again, and Michaelis stood twisting the leash in hishand.",[ 18.586494 -30.436438   9.444951]
2129,"“Maybe you got some friend that I could telephone for, George?”This was a forlorn hope—he was almost sure that Wilson had no friend:there was not enough of him for his wife.",[-5.5502896 18.305983  10.0539   ]
2130,"He was glad a little laterwhen he noticed a change in the room, a blue quickening by the window,and realized that dawn wasn’t far off.",[ 19.229813  -17.890162   -1.1287749]
2131,About five o’clock it was blueenough outside to snap off the light.,[ 41.10189   -8.680226 -11.92608 ]
2132,"Wilson’s glazed eyes turned out to the ash-heaps, where small greyclouds took on fantastic shapes and scurried here and there in thefaint dawn wind.",[26.587114 12.137615 11.064349]
2133,"“I spoke to her,” he muttered, after a long silence.",[ -6.398397 -13.817585  15.912817]
2134,“I told her shemight fool me but she couldn’t fool God.,[-14.397188   -4.9427476  24.525455 ]
2135,"I took her to thewindow”—with an effort he got up and walked to the rear window andleaned with his face pressed against it—“and I said ‘God knows whatyou’ve been doing, everything you’ve been doing.",[ 7.386587  -1.9020721  5.0074334]
2136,"You may fool me, butyou can’t fool God!’ ”Standing behind him, Michaelis saw with a shock that he was looking atthe eyes of Doctor T. J. Eckleburg, which had just emerged, pale andenormous, from the dissolving night.",[ 35.919926    4.6224174 -15.088588 ]
2137,"“God sees everything,” repeated Wilson.",[-8.480574 24.584997 18.896326]
2138,"“That’s an advertisement,” Michaelis assured him.",[-37.880215  -5.188378  10.791654]
2139,Something made himturn away from the window and look back into the room.,[ 38.739555 -12.13288   -5.368265]
2140,"But Wilsonstood there a long time, his face close to the window pane, noddinginto the twilight.",[ 42.76129   -17.875132   -3.6850789]
2141,"By six o’clock Michaelis was worn out, and grateful for the sound of acar stopping outside.",[44.957466    1.0291377   0.25459138]
2142,"It was one of the watchers of the night beforewho had promised to come back, so he cooked breakfast for three, whichhe and the other man ate together.",[44.360428  -2.8228166 -9.439968 ]
2143,"Wilson was quieter now, andMichaelis went home to sleep; when he awoke four hours later andhurried back to the garage, Wilson was gone.",[ 8.1868105 18.928345  10.745952 ]
2144,"His movements—he was on foot all the time—were afterward traced toPort Roosevelt and then to Gad’s Hill, where he bought a sandwich thathe didn’t eat, and a cup of coffee.",[17.482445    8.404459    0.10311911]
2145,"He must have been tired andwalking slowly, for he didn’t reach Gad’s Hill until noon.",[ 18.509892  -13.357907   -3.2451022]
2146,"Thus farthere was no difficulty in accounting for his time—there were boys whohad seen a man “acting sort of crazy,” and motorists at whom he staredoddly from the side of the road.",[26.432901  -3.6403098 -5.384426 ]
2147,Then for three hours he disappearedfrom view.,[ -8.858006 -31.857388  10.051177]
2148,"The police, on the strength of what he said to Michaelis,that he “had a way of finding out,” supposed that he spent that timegoing from garage to garage thereabout, inquiring for a yellow car.",[ 22.667162  -5.866117 -20.379372]
2149,"Onthe other hand, no garage man who had seen him ever came forward, andperhaps he had an easier, surer way of finding out what he wanted toknow.",[ 23.243593  -5.51213  -17.680296]
2150,"By half-past two he was in West Egg, where he asked someone theway to Gatsby’s house.",[  5.2199373  20.363636  -24.566492 ]
2151,So by that time he knew Gatsby’s name.,[ -8.191327 -24.54009  -21.73559 ]
2152,At two o’clock Gatsby put on his bathing-suit and left word with thebutler that if anyone phoned word was to be brought to him at thepool.,[10.44868   28.65437   -2.9704955]
2153,"He stopped at the garage for a pneumatic mattress that hadamused his guests during the summer, and the chauffeur helped him topump it up.",[ 21.872196 -11.079015 -19.584354]
2154,"Then he gave instructions that the open car wasn’t to betaken out under any circumstances—and this was strange, because thefront right fender needed repair.",[ 23.214266   -3.4148679 -21.479542 ]
2155,Gatsby shouldered the mattress and started for the pool.,[-4.852619 45.736492 -5.344855]
2156,"Once hestopped and shifted it a little, and the chauffeur asked him if heneeded help, but he shook his head and in a moment disappeared amongthe yellowing trees.",[24.550907 -8.037873 13.846155]
2157,"No telephone message arrived, but the butler went without his sleepand waited for it until four o’clock—until long after there was anyoneto give it to if it came.",[  3.5344477  12.25615   -18.183662 ]
2158,"I have an idea that Gatsby himself didn’tbelieve it would come, and perhaps he no longer cared.",[ 3.661495  34.52206   -2.3370783]
2159,"If that wastrue he must have felt that he had lost the old warm world, paid ahigh price for living too long with a single dream.",[ 24.519165  -11.470417   -8.2401705]
2160,He must havelooked up at an unfamiliar sky through frightening leaves and shiveredas he found what a grotesque thing a rose is and how raw the sunlightwas upon the scarcely created grass.,[23.559444 12.644562  8.986068]
2161,"A new world, material withoutbeing real, where poor ghosts, breathing dreams like air, driftedfortuitously about … like that ashen, fantastic figure gliding towardhim through the amorphous trees.",[21.955578 10.063115 11.976488]
2162,The chauffeur—he was one of Wolfshiem’s protégés—heard theshots—afterwards he could only say that he hadn’t thought anythingmuch about them.,[  1.0779424 -17.818914   15.397154 ]
2163,I drove from the station directly to Gatsby’s houseand my rushing anxiously up the front steps was the first thing thatalarmed anyone.,[ 17.571753 -27.664186   2.746792]
2164,"But they knew then, I firmly believe.",[-30.39166  -38.71012    4.501614]
2165,"With scarcely aword said, four of us, the chauffeur, butler, gardener, and I hurrieddown to the pool.",[ 16.387005  22.613396 -11.951491]
2166,"There was a faint, barely perceptible movement of the water as thefresh flow from one end urged its way toward the drain at the other.",[42.540104  -2.3267791 13.886223 ]
2167,"With little ripples that were hardly the shadows of waves, the ladenmattress moved irregularly down the pool.",[40.706066  -2.7748234 12.128259 ]
2168,A small gust of wind thatscarcely corrugated the surface was enough to disturb its accidentalcourse with its accidental burden.,[31.701557  -7.3290935  4.3120127]
2169,"The touch of a cluster of leavesrevolved it slowly, tracing, like the leg of transit, a thin redcircle in the water.",[43.97171  -4.36323  15.263896]
2170,"It was after we started with Gatsby toward the house that the gardenersaw Wilson’s body a little way off in the grass, and the holocaust wascomplete.",[14.837264  31.648096  -1.5524487]
2171,"IXAfter two years I remember the rest of that day, and that night andthe next day, only as an endless drill of police and photographers andnewspaper men in and out of Gatsby’s front door.",[ 23.230837  28.868946 -18.043652]
2172,"A rope stretchedacross the main gate and a policeman by it kept out the curious, butlittle boys soon discovered that they could enter through my yard, andthere were always a few of them clustered open-mouthed about thepool.",[ 29.315456  10.001199 -13.325584]
2173,"Someone with a positive manner, perhaps a detective, used theexpression “madman” as he bent over Wilson’s body that afternoon, andthe adventitious authority of his voice set the key for the newspaperreports next morning.",[19.60208   -0.9435192  1.0188475]
2174,"Most of those reports were a nightmare—grotesque, circumstantial,eager, and untrue.",[ 10.266291 -32.106133 -24.2676  ]
2175,"When Michaelis’s testimony at the inquest broughtto light Wilson’s suspicions of his wife I thought the whole talewould shortly be served up in racy pasquinade—but Catherine, who mighthave said anything, didn’t say a word.",[-5.259026 14.113858 11.231401]
2176,"She showed a surprising amountof character about it too—looked at the coroner with determined eyesunder that corrected brow of hers, and swore that her sister had neverseen Gatsby, that her sister was completely happy with her husband,that her sister had been into no mischief whatever.",[ 3.4400444 27.465227  12.871892 ]
2177,"She convincedherself of it, and cried into her handkerchief, as if the verysuggestion was more than she could endure.",[ 11.47271  -14.196957  27.031542]
2178,So Wilson was reduced to aman “deranged by grief” in order that the case might remain in itssimplest form.,[-3.2696314 23.858006  16.80652  ]
2179,And it rested there.,[-29.132444 -31.693975   9.277498]
2180,But all this part of it seemed remote and unessential.,[-17.003012  -41.897476    7.7431483]
2181,"I found myselfon Gatsby’s side, and alone.",[-24.043236 -21.634481 -29.970173]
2182,"From the moment I telephoned news of thecatastrophe to West Egg village, every surmise about him, and everypractical question, was referred to me.",[  6.24685   17.735418 -25.287716]
2183,"At first I was surprised andconfused; then, as he lay in his house and didn’t move or breathe orspeak, hour upon hour, it grew upon me that I was responsible, becauseno one else was interested—interested, I mean, with that intensepersonal interest to which everyone has some vague right at the end.",[ 2.4551346 -5.0995526  3.8084776]
2184,"I called up Daisy half an hour after we found him, called herinstinctively and without hesitation.",[-0.9006563 14.698895  31.210897 ]
2185,"But she and Tom had gone awayearly that afternoon, and taken baggage with them.",[-12.480848 -13.766117  35.328007]
2186,“Left no address?”“No.”“Say when they’d be back?”“No.”“Any idea where they are?,[-29.78545     1.6799765   5.6497645]
2187,How I could reach them?”“I don’t know.,[-34.753613   7.29923  -12.1183  ]
2188,Can’t say.”I wanted to get somebody for him.,[ -7.9820747 -24.15453   -16.5576   ]
2189,"I wanted to go into the room wherehe lay and reassure him: “I’ll get somebody for you, Gatsby.",[-2.1668272 26.04018   -2.9625208]
2190,Don’tworry.,[-48.150005   -7.9859905 -17.51579  ]
2191,Just trust me and I’ll get somebody for you—”Meyer Wolfshiem’s name wasn’t in the phone book.,[  5.4112835   6.603023  -20.065386 ]
2192,"The butler gave mehis office address on Broadway, and I called Information, but by thetime I had the number it was long after five, and no one answered thephone.",[  0.88228405  11.720443   -18.993448  ]
2193,“Will you ring again?”“I’ve rung three times.”“It’s very important.”“Sorry.,[-13.78886    6.893716 -33.667763]
2194,"I’m afraid no one’s there.”I went back to the drawing-room and thought for an instant that theywere chance visitors, all these official people who suddenly filledit.",[ 22.745512   -2.5238736 -11.864812 ]
2195,"But, though they drew back the sheet and looked at Gatsby withshocked eyes, his protest continued in my brain:“Look here, old sport, you’ve got to get somebody for me.",[ -2.8284018  28.456577  -11.654847 ]
2196,You’ve gotto try hard.,[-31.941334  -1.110363 -26.0201  ]
2197,"I can’t go through this alone.”Someone started to ask me questions, but I broke away and goingupstairs looked hastily through the unlocked parts of his desk—he’dnever told me definitely that his parents were dead.",[ 8.450965   -0.42892256 -6.8299475 ]
2198,"But there wasnothing—only the picture of Dan Cody, a token of forgotten violence,staring down from the wall.",[ 10.236732  20.853792 -37.41923 ]
2199,"Next morning I sent the butler to New York with a letter to Wolfshiem,which asked for information and urged him to come out on the nexttrain.",[ -0.10511591  10.857985   -21.017294  ]
2200,That request seemed superfluous when I wrote it.,[ -5.6607943 -23.080685    4.506541 ]
2201,"I was surehe’d start when he saw the newspapers, just as I was sure there’d be awire from Daisy before noon—but neither a wire nor Mr. Wolfshiemarrived; no one arrived except more police and photographers andnewspaper men.",[ 21.64946   28.783861 -19.47116 ]
2202,"When the butler brought back Wolfshiem’s answer I beganto have a feeling of defiance, of scornful solidarity between Gatsbyand me against them all.",[ 31.069174  14.190499 -18.016851]
2203,Dear Mr. Carraway.,[-36.158127  17.487726 -14.032058]
2204,This has been one of the most terrible shocks of my life to me I hardly can believe it that it is true at all.,[ -4.802473  -12.780494   -2.9547803]
2205,Such a mad act as that man did should make us all think.,[ -4.9584694 -30.536896  -18.394083 ]
2206,I cannot come down now as I am tied up in some very important business and cannot get mixed up in this thing now.,[-4.5188084 -8.814205  -7.6394873]
2207,If there is anything I can do a little later let me know in a letter by Edgar.,[-19.318819    5.3683043  -8.167602 ]
2208,I hardly know where I am when I hear about a thing like this and am completely knocked down and out.,[ -4.741228 -12.767259  -5.696259]
2209,Yours truly                             Meyer Wolfshiemand then hasty addenda beneath: Let me know about the funeral etc do not know his family at all.,[-33.602955   8.635314   9.596376]
2210,When the phone rang that afternoon and Long Distance said Chicago wascalling I thought this would be Daisy at last.,[ 12.9308195  36.115234  -10.498489 ]
2211,"But the connection camethrough as a man’s voice, very thin and far away.",[-18.01037  -41.661137   4.708744]
2212,“This is Slagle speaking …”“Yes?” The name was unfamiliar.,[-12.37119  -26.104797 -20.731926]
2213,"“Hell of a note, isn’t it?",[-37.414253  -14.116425   -0.5753522]
2214,"Get my wire?”“There haven’t been any wires.”“Young Parke’s in trouble,” he said rapidly.",[-18.598995  11.14292   -5.550186]
2215,“They picked him up whenhe handed the bonds over the counter.,[-16.631788 -28.756704   4.89934 ]
2216,They got a circular from NewYork giving ’em the numbers just five minutes before.,[-15.704127 -36.084347 -19.452166]
2217,"What d’you knowabout that, hey?",[-20.128551  -6.578254 -10.106303]
2218,You never can tell in these hick towns—”“Hello!” I interrupted breathlessly.,[-10.834847  -5.792101 -19.447618]
2219,“Look here—this isn’t Mr.Gatsby.,[-27.63692  -2.32332 -30.39853]
2220,"Mr. Gatsby’s dead.”There was a long silence on the other end of the wire, followed by anexclamation … then a quick squawk as the connection was broken.",[11.049632 23.56464   6.914842]
2221,I think it was on the third day that a telegram signed Henry C. Gatzarrived from a town in Minnesota.,[ 39.93818    -1.9055792 -13.007074 ]
2222,It said only that the sender wasleaving immediately and to postpone the funeral until he came.,[ 13.651337 -11.514653 -19.084143]
2223,"It was Gatsby’s father, a solemn old man, very helpless and dismayed,bundled up in a long cheap ulster against the warm September day.",[17.734108 24.117115  3.8013  ]
2224,"Hiseyes leaked continuously with excitement, and when I took the bag andumbrella from his hands he began to pull so incessantly at his sparsegrey beard that I had difficulty in getting off his coat.",[16.102564    0.80241495 14.089652  ]
2225,"He was onthe point of collapse, so I took him into the music-room and made himsit down while I sent for something to eat.",[ 7.9014363 -6.237239  -8.067193 ]
2226,"But he wouldn’t eat, andthe glass of milk spilled from his trembling hand.",[ 18.035803 -22.573727  24.702578]
2227,"“I saw it in the Chicago newspaper,” he said.",[-37.13256   -30.87432    -1.6642553]
2228,“It was all in theChicago newspaper.,[-35.49679    -29.913002     0.43874624]
2229,"I started right away.”“I didn’t know how to reach you.”His eyes, seeing nothing, moved ceaselessly about the room.",[ 25.410923  -28.315435   -0.9218675]
2230,"“It was a madman,” he said.",[-26.028202  -20.650105   -1.3686243]
2231,“He must have been mad.”“Wouldn’t you like some coffee?” I urged him.,[-15.636866  -20.448267   -3.8247797]
2232,“I don’t want anything.,[-42.878143    2.2158272  -9.305124 ]
2233,"I’m all right now, Mr.—”“Carraway.”“Well, I’m all right now.",[-34.635326    -0.60628057  -4.3826814 ]
2234,"Where have they got Jimmy?”I took him into the drawing-room, where his son lay, and left himthere.",[ 33.26941  -21.459387  18.63201 ]
2235,"Some little boys had come up on the steps and were looking intothe hall; when I told them who had arrived, they went reluctantlyaway.",[ 14.511896  -9.293063 -10.245539]
2236,"After a little while Mr. Gatz opened the door and came out, his mouthajar, his face flushed slightly, his eyes leaking isolated andunpunctual tears.",[23.384295  -0.9735137 16.927582 ]
2237,"He had reached an age where death no longer has thequality of ghastly surprise, and when he looked around him now for thefirst time and saw the height and splendour of the hall and the greatrooms opening out from it into other rooms, his grief began to bemixed with an awed pride.",[23.858318  -5.8342214 16.109287 ]
2238,I helped him to a bedroom upstairs; while hetook off his coat and vest I told him that all arrangements had beendeferred until he came.,[12.077141  -6.0035734 -7.412402 ]
2239,"“I didn’t know what you’d want, Mr. Gatsby—”“Gatz is my name.”“—Mr.",[-15.519782   4.64231  -10.312658]
2240,Gatz.,[-48.746502 -13.368401 -18.072607]
2241,I thought you might want to take the body West.”He shook his head.,[  5.6332197 -27.777458  -16.40143  ]
2242,“Jimmy always liked it better down East.,[-20.207308  33.80264   -9.594479]
2243,He rose up to his position inthe East.,[-22.459455 -30.361557   4.644457]
2244,"Were you a friend of my boy’s, Mr.—?”“We were close friends.”“He had a big future before him, you know.",[-12.451318  -5.68823   -9.153805]
2245,"He was only a young man,but he had a lot of brain power here.”He touched his head impressively, and I nodded.",[  7.693106 -25.972635 -12.298344]
2246,"“If he’d of lived, he’d of been a great man.",[ -5.22903  -27.258076 -19.349644]
2247,A man like James J.Hill.,[ -8.054432 -20.764507 -27.37502 ]
2248,"He’d of helped build up the country.”“That’s true,” I said, uncomfortably.",[-10.335373 -20.495502   5.874564]
2249,"He fumbled at the embroidered coverlet, trying to take it from thebed, and lay down stiffly—was instantly asleep.",[ 18.609589 -24.445833  10.671569]
2250,"That night an obviously frightened person called up, and demanded toknow who I was before he would give his name.",[ -7.8091893 -19.6449    -19.838804 ]
2251,"“This is Mr. Carraway,” I said.",[-33.931084  17.199547 -15.740972]
2252,“Oh!” He sounded relieved.,[-32.087807  -8.733201  -5.410439]
2253,"“This is Klipspringer.”I was relieved too, for that seemed to promise another friend atGatsby’s grave.",[-15.129979  -5.045188   3.656895]
2254,"I didn’t want it to be in the papers and draw asightseeing crowd, so I’d been calling up a few people myself.",[  7.820142   8.057433 -21.370459]
2255,Theywere hard to find.,[-31.146425  -4.645464 -26.062683]
2256,"“The funeral’s tomorrow,” I said.",[-34.045887    5.7130446  11.395981 ]
2257,"“Three o’clock, here at the house.",[-27.917437 -23.113605 -22.65505 ]
2258,"I wish you’d tell anybody who’d be interested.”“Oh, I will,” he broke out hastily.",[-21.632092    9.1920185  -8.169869 ]
2259,"“Of course I’m not likely to seeanybody, but if I do.”His tone made me suspicious.",[-8.061198 -2.035113 -6.784092]
2260,"“Of course you’ll be there yourself.”“Well, I’ll certainly try.",[-35.02106     2.8710024  -4.4735703]
2261,"What I called up about is—”“Wait a minute,” I interrupted.",[ -3.5645773  -9.416393  -22.61103  ]
2262,"“How about saying you’ll come?”“Well, the fact is—the truth of the matter is that I’m staying withsome people up here in Greenwich, and they rather expect me to be withthem tomorrow.",[ -8.238903    1.0861745 -12.529785 ]
2263,"In fact, there’s a sort of picnic or something.",[-14.869193 -36.864246  -6.136331]
2264,"Ofcourse I’ll do my best to get away.”I ejaculated an unrestrained “Huh!” and he must have heard me, for hewent on nervously:“What I called up about was a pair of shoes I left there.",[  0.5790671   5.208655  -13.612648 ]
2265,I wonder ifit’d be too much trouble to have the butler send them on.,[ -3.1257093   9.993372  -23.088505 ]
2266,"You see,they’re tennis shoes, and I’m sort of helpless without them.",[ -0.7657417   6.7016754 -15.641313 ]
2267,"Myaddress is care of B. F.—”I didn’t hear the rest of the name, because I hung up the receiver.",[  1.7182128   9.742008  -10.339148 ]
2268,After that I felt a certain shame for Gatsby—one gentleman to whom Itelephoned implied that he had got what he deserved.,[  7.044626  -12.469436   -3.3476574]
2269,"However, that wasmy fault, for he was one of those who used to sneer most bitterly atGatsby on the courage of Gatsby’s liquor, and I should have knownbetter than to call him.",[  5.5857015  39.789986  -10.004167 ]
2270,The morning of the funeral I went up to New York to see MeyerWolfshiem; I couldn’t seem to reach him any other way.,[ 14.552518  -9.264526 -17.747385]
2271,"The door that Ipushed open, on the advice of an elevator boy, was marked “TheSwastika Holding Company,” and at first there didn’t seem to be anyoneinside.",[32.292416  -3.2995155 -6.9107804]
2272,"But when I’d shouted “hello” several times in vain, anargument broke out behind a partition, and presently a lovely Jewessappeared at an interior door and scrutinized me with black hostileeyes.",[ 25.419252    5.4706216 -13.577435 ]
2273,"“Nobody’s in,” she said.",[-26.59663   -16.185879    6.4889483]
2274,“Mr.,[-42.632507 -12.855596 -16.221254]
2275,"Wolfshiem’s gone to Chicago.”The first part of this was obviously untrue, for someone had begun towhistle “The Rosary,” tunelessly, inside.",[-8.09138  -4.982083  5.62163 ]
2276,"“Please say that Mr. Carraway wants to see him.”“I can’t get him back from Chicago, can I?”At this moment a voice, unmistakably Wolfshiem’s, called “Stella!”from the other side of the door.",[  3.4221094  19.001535  -13.353887 ]
2277,"“Leave your name on the desk,” she said quickly.",[-20.42425  -27.949488  26.150536]
2278,“I’ll give it to himwhen he gets back.”“But I know he’s there.”She took a step toward me and began to slide her hands indignantly upand down her hips.,[ 9.654998  -3.4913878  5.550577 ]
2279,"“You young men think you can force your way in here any time,” shescolded.",[-14.866547  13.662355 -29.495964]
2280,“We’re getting sickantired of it.,[-35.32278  -24.939938 -16.906658]
2281,"When I say he’s in Chicago,he’s in Chicago.”I mentioned Gatsby.",[ 2.0532458 39.712284  -1.3444268]
2282,“Oh-h!” She looked at me over again.,[-29.279781  -8.719011   9.01585 ]
2283,“Will you just—What was yourname?”She vanished.,[-19.077837    0.7526145 -13.880605 ]
2284,"In a moment Meyer Wolfshiem stood solemnly in thedoorway, holding out both hands.",[  6.5173845 -39.48947     8.6349   ]
